id,label
2998,8
2999,7
3000,8
3001,0
3002,1
3003,9
3004,7
3005,4
3006,0
3007,5
3008,2
3009,5
3010,2
3011,7
3012,2
3013,6
3014,2
3015,8
3016,3
3017,2
3018,7
3019,7
3020,6
3021,8
3022,5
3023,3
3024,6
3025,6
3026,6
3027,2
3028,3
3029,6
3030,4
3031,1
3032,0
3033,4
3034,0
3035,4
3036,9
3037,4
3038,0
3039,8
3040,3
3041,1
3042,5
3043,1
3044,7
3045,8
3046,5
3047,2
3048,1
3049,9
3050,8
3051,7
3052,3
3053,0
3054,4
3055,5
3056,9
3057,8
3058,4
3059,7
3060,8
3061,8
3062,9
3063,1
3064,5
3065,7
3066,1
3067,3
3068,2
3069,2
3070,1
3071,8
3072,5
3073,7
3074,4
3075,8
3076,3
3077,5
3078,0
3079,0
3080,8
3081,8
3082,4
3083,3
3084,8
3085,4
3086,0
3087,7
3088,2
3089,4
3090,2
3091,5
3092,0
3093,6
3094,9
3095,7
3096,1
3097,1
3098,9
3099,5
3100,9
3101,4
3102,7
3103,4
3104,0
3105,4
3106,5
3107,0
3108,9
3109,9
3110,1
3111,5
3112,7
3113,1
3114,9
3115,1
3116,3
3117,0
3118,5
3119,8
3120,0
3121,9
3122,9
3123,6
3124,1
3125,9
3126,8
3127,1
3128,5
3129,3
3130,0
3131,8
3132,6
3133,1
3134,9
3135,6
3136,3
3137,6
3138,9
3139,9
3140,7
3141,4
3142,2
3143,0
3144,8
3145,8
3146,2
3147,7
3148,5
3149,4
3150,0
3151,5
3152,9
3153,4
3154,8
3155,5
3156,8
3157,0
3158,4
3159,8
3160,1
3161,7
3162,2
3163,8
3164,6
3165,4
3166,3
3167,6
3168,2
3169,5
3170,5
3171,0
3172,2
3173,3
3174,6
3175,7
3176,2
3177,6
3178,9
3179,5
3180,0
3181,9
3182,3
3183,9
3184,3
3185,5
3186,9
3187,3
3188,6
3189,4
3190,5
3191,0
3192,1
3193,0
3194,1
3195,9
3196,4
3197,4
3198,2
3199,7
3200,4
3201,8
3202,3
3203,7
3204,9
3205,6
3206,8
3207,0
3208,9
3209,4
3210,6
3211,1
3212,2
3213,0
3214,1
3215,6
3216,6
3217,7
3218,9
3219,2
3220,5
3221,5
3222,9
3223,1
3224,6
3225,1
3226,2
3227,6
3228,6
3229,8
3230,6
3231,1
3232,6
3233,6
3234,9
3235,0
3236,9
3237,0
3238,0
3239,0
3240,2
3241,8
3242,1
3243,8
3244,4
3245,4
3246,3
3247,5
3248,2
3249,0
3250,5
3251,9
3252,1
3253,5
3254,7
3255,3
3256,5
3257,3
3258,9
3259,6
3260,4
3261,6
3262,7
3263,7
3264,1
3265,2
3266,4
3267,4
3268,8
3269,1
3270,6
3271,2
3272,6
3273,6
3274,4
3275,8
3276,9
3277,1
3278,0
3279,7
3280,1
3281,6
3282,8
3283,8
3284,3
3285,1
3286,7
3287,4
3288,2
3289,8
3290,3
3291,2
3292,1
3293,3
3294,0
3295,5
3296,5
3297,3
3298,4
3299,6
3300,1
3301,9
3302,6
3303,3
3304,0
3305,2
3306,2
3307,4
3308,0
3309,6
3310,6
3311,9
3312,9
3313,1
3314,6
3315,2
3316,6
3317,2
3318,0
3319,2
3320,5
3321,1
3322,2
3323,9
3324,7
3325,0
3326,7
3327,8
3328,9
3329,9
3330,5
3331,2
3332,2
3333,0
3334,9
3335,1
3336,6
3337,1
3338,3
3339,7
3340,9
3341,9
3342,4
3343,6
3344,7
3345,1
3346,2
3347,9
3348,8
3349,3
3350,3
3351,1
3352,5
3353,3
3354,9
3355,4
3356,0
3357,6
3358,4
3359,8
3360,2
3361,4
3362,7
3363,7
3364,4
3365,0
3366,6
3367,4
3368,7
3369,5
3370,3
3371,9
3372,7
3373,9
3374,7
3375,1
3376,6
3377,1
3378,0
3379,7
3380,1
3381,1
3382,1
3383,9
3384,5
3385,3
3386,4
3387,8
3388,7
3389,0
3390,6
3391,8
3392,0
3393,6
3394,9
3395,9
3396,5
3397,4
3398,6
3399,2
3400,9
3401,9
3402,7
3403,4
3404,5
3405,1
3406,3
3407,3
3408,6
3409,2
3410,6
3411,1
3412,1
3413,7
3414,3
3415,3
3416,8
3417,4
3418,1
3419,7
3420,1
3421,0
3422,4
3423,6
3424,1
3425,9
3426,1
3427,2
3428,0
3429,7
3430,0
3431,9
3432,7
3433,7
3434,2
3435,8
3436,8
3437,8
3438,7
3439,0
3440,5
3441,0
3442,3
3443,2
3444,5
3445,0
3446,0
3447,0
3448,6
3449,8
3450,4
3451,4
3452,9
3453,4
3454,5
3455,7
3456,7
3457,8
3458,6
3459,6
3460,6
3461,0
3462,9
3463,6
3464,1
3465,1
3466,7
3467,7
3468,5
3469,6
3470,0
3471,3
3472,9
3473,9
3474,6
3475,2
3476,4
3477,4
3478,4
3479,2
3480,3
3481,0
3482,0
3483,1
3484,2
3485,2
3486,5
3487,1
3488,2
3489,7
3490,5
3491,6
3492,0
3493,9
3494,7
3495,4
3496,0
3497,1
3498,9
3499,8
3500,5
3501,6
3502,2
3503,1
3504,6
3505,1
3506,9
3507,3
3508,8
3509,5
3510,3
3511,3
3512,8
3513,8
3514,2
3515,9
3516,6
3517,1
3518,4
3519,3
3520,9
3521,4
3522,7
3523,5
3524,7
3525,6
3526,9
3527,5
3528,3
3529,5
3530,8
3531,4
3532,6
3533,8
3534,3
3535,4
3536,4
3537,9
3538,7
3539,9
3540,5
3541,9
3542,5
3543,7
3544,1
3545,1
3546,6
3547,9
3548,3
3549,6
3550,6
3551,3
3552,0
3553,7
3554,0
3555,1
3556,1
3557,3
3558,6
3559,6
3560,6
3561,0
3562,5
3563,8
3564,1
3565,0
3566,6
3567,3
3568,2
3569,2
3570,5
3571,0
3572,9
3573,8
3574,5
3575,5
3576,4
3577,7
3578,1
3579,8
3580,8
3581,0
3582,9
3583,7
3584,0
3585,0
3586,4
3587,2
3588,5
3589,3
3590,7
3591,0
3592,4
3593,8
3594,1
3595,1
3596,8
3597,6
3598,2
3599,2
3600,9
3601,6
3602,1
3603,9
3604,6
3605,0
3606,8
3607,4
3608,2
3609,2
3610,9
3611,8
3612,6
3613,4
3614,7
3615,4
3616,6
3617,4
3618,5
3619,2
3620,2
3621,8
3622,5
3623,2
3624,1
3625,3
3626,6
3627,3
3628,8
3629,7
3630,6
3631,6
3632,4
3633,3
3634,7
3635,1
3636,2
3637,5
3638,1
3639,4
3640,3
3641,4
3642,4
3643,6
3644,8
3645,9
3646,1
3647,4
3648,7
3649,0
3650,9
3651,1
3652,2
3653,7
3654,8
3655,9
3656,2
3657,6
3658,1
3659,5
3660,4
3661,3
3662,2
3663,2
3664,8
3665,5
3666,4
3667,8
3668,7
3669,9
3670,6
3671,6
3672,9
3673,5
3674,1
3675,1
3676,3
3677,6
3678,1
3679,2
3680,9
3681,7
3682,1
3683,1
3684,9
3685,2
3686,3
3687,1
3688,4
3689,8
3690,7
3691,5
3692,9
3693,0
3694,5
3695,6
3696,4
3697,5
3698,5
3699,1
3700,8
3701,9
3702,2
3703,4
3704,6
3705,4
3706,4
3707,8
3708,2
3709,6
3710,3
3711,3
3712,0
3713,8
3714,3
3715,8
3716,4
3717,9
3718,3
3719,9
3720,9
3721,6
3722,4
3723,6
3724,7
3725,0
3726,1
3727,5
3728,1
3729,1
3730,7
3731,8
3732,1
3733,6
3734,8
3735,7
3736,5
3737,6
3738,3
3739,1
3740,1
3741,8
3742,5
3743,8
3744,2
3745,7
3746,7
3747,2
3748,1
3749,1
3750,3
3751,3
3752,2
3753,3
3754,4
3755,9
3756,5
3757,3
3758,1
3759,2
3760,6
3761,7
3762,8
3763,7
3764,5
3765,2
3766,5
3767,3
3768,1
3769,8
3770,8
3771,1
3772,3
3773,0
3774,1
3775,4
3776,5
3777,1
3778,4
3779,6
3780,5
3781,6
3782,5
3783,2
3784,9
3785,2
3786,9
3787,7
3788,9
3789,0
3790,5
3791,1
3792,9
3793,9
3794,4
3795,8
3796,6
3797,0
3798,7
3799,3
3800,5
3801,3
3802,1
3803,2
3804,6
3805,4
3806,6
3807,7
3808,1
3809,6
3810,3
3811,0
3812,8
3813,3
3814,6
3815,4
3816,8
3817,1
3818,2
3819,0
3820,4
3821,2
3822,1
3823,8
3824,1
3825,3
3826,2
3827,7
3828,9
3829,1
3830,8
3831,0
3832,2
3833,7
3834,1
3835,4
3836,9
3837,3
3838,7
3839,6
3840,3
3841,9
3842,0
3843,7
3844,5
3845,3
3846,3
3847,0
3848,5
3849,5
3850,1
3851,3
3852,7
3853,8
3854,2
3855,5
3856,6
3857,3
3858,5
3859,6
3860,8
3861,9
3862,5
3863,5
3864,2
3865,9
3866,7
3867,8
3868,1
3869,5
3870,1
3871,1
3872,4
3873,2
3874,9
3875,2
3876,8
3877,1
3878,8
3879,4
3880,6
3881,1
3882,6
3883,1
3884,6
3885,3
3886,3
3887,0
3888,9
3889,9
3890,7
3891,1
3892,2
3893,3
3894,4
3895,3
3896,4
3897,5
3898,4
3899,6
3900,0
3901,9
3902,2
3903,6
3904,0
3905,0
3906,9
3907,8
3908,9
3909,8
3910,1
3911,5
3912,5
3913,0
3914,0
3915,7
3916,9
3917,9
3918,7
3919,3
3920,4
3921,5
3922,2
3923,9
3924,4
3925,3
3926,2
3927,1
3928,0
3929,6
3930,0
3931,2
3932,7
3933,1
3934,0
3935,2
3936,3
3937,4
3938,9
3939,7
3940,4
3941,6
3942,7
3943,5
3944,9
3945,0
3946,6
3947,7
3948,9
3949,7
3950,1
3951,4
3952,8
3953,0
3954,7
3955,2
3956,5
3957,1
3958,8
3959,7
3960,7
3961,7
3962,5
3963,5
3964,2
3965,1
3966,5
3967,5
3968,5
3969,7
3970,9
3971,4
3972,6
3973,0
3974,3
3975,7
3976,5
3977,7
3978,5
3979,3
3980,1
3981,4
3982,9
3983,2
3984,7
3985,1
3986,1
3987,6
3988,9
3989,4
3990,1
3991,0
3992,8
3993,0
3994,5
3995,4
3996,6
3997,7
3998,7
3999,9
4000,4
4001,9
4002,7
4003,6
4004,3
4005,7
4006,0
4007,8
4008,8
4009,7
4010,9
4011,2
4012,4
4013,2
4014,1
4015,4
4016,3
4017,2
4018,3
4019,8
4020,6
4021,9
4022,0
4023,5
4024,6
4025,8
4026,3
4027,2
4028,5
4029,2
4030,0
4031,6
4032,7
4033,6
4034,2
4035,4
4036,2
4037,3
4038,5
4039,0
4040,6
4041,5
4042,0
4043,2
4044,1
4045,1
4046,9
4047,4
4048,7
4049,2
4050,3
4051,9
4052,6
4053,6
4054,4
4055,2
4056,3
4057,8
4058,8
4059,5
4060,1
4061,0
4062,3
4063,4
4064,3
4065,6
4066,6
4067,5
4068,5
4069,1
4070,1
4071,3
4072,2
4073,1
4074,0
4075,3
4076,3
4077,9
4078,4
4079,5
4080,0
4081,3
4082,3
4083,3
4084,9
4085,7
4086,1
4087,9
4088,0
4089,4
4090,2
4091,4
4092,5
4093,9
4094,8
4095,3
4096,7
4097,0
4098,4
4099,9
4100,3
4101,5
4102,9
4103,3
4104,9
4105,2
4106,2
4107,6
4108,9
4109,6
4110,3
4111,3
4112,9
4113,6
4114,6
4115,7
4116,1
4117,3
4118,1
4119,9
4120,8
4121,3
4122,6
4123,8
4124,1
4125,0
4126,4
4127,9
4128,4
4129,5
4130,1
4131,6
4132,0
4133,2
4134,7
4135,3
4136,6
4137,5
4138,8
4139,2
4140,3
4141,7
4142,7
4143,2
4144,3
4145,4
4146,7
4147,9
4148,8
4149,0
4150,1
4151,8
4152,3
4153,0
4154,5
4155,5
4156,6
4157,3
4158,7
4159,5
4160,2
4161,9
4162,8
4163,8
4164,3
4165,1
4166,8
4167,5
4168,6
4169,4
4170,8
4171,5
4172,7
4173,2
4174,2
4175,1
4176,6
4177,7
4178,9
4179,2
4180,1
4181,7
4182,1
4183,8
4184,7
4185,8
4186,5
4187,4
4188,5
4189,7
4190,8
4191,2
4192,2
4193,1
4194,0
4195,9
4196,6
4197,0
4198,8
4199,8
4200,2
4201,4
4202,2
4203,6
4204,9
4205,5
4206,2
4207,9
4208,8
4209,5
4210,1
4211,2
4212,1
4213,1
4214,2
4215,4
4216,4
4217,9
4218,4
4219,6
4220,9
4221,6
4222,4
4223,6
4224,9
4225,1
4226,0
4227,3
4228,9
4229,8
4230,6
4231,9
4232,2
4233,6
4234,8
4235,9
4236,4
4237,6
4238,4
4239,0
4240,7
4241,5
4242,2
4243,2
4244,6
4245,1
4246,7
4247,6
4248,4
4249,4
4250,0
4251,6
4252,4
4253,9
4254,8
4255,9
4256,9
4257,4
4258,3
4259,9
4260,3
4261,4
4262,9
4263,2
4264,3
4265,8
4266,4
4267,6
4268,1
4269,5
4270,4
4271,1
4272,2
4273,1
4274,8
4275,4
4276,2
4277,1
4278,0
4279,1
4280,4
4281,2
4282,8
4283,7
4284,6
4285,8
4286,3
4287,1
4288,3
4289,7
4290,7
4291,1
4292,8
4293,5
4294,0
4295,2
4296,1
4297,8
4298,8
4299,4
4300,3
4301,9
4302,5
4303,2
4304,8
4305,1
4306,9
4307,4
4308,9
4309,1
4310,7
4311,8
4312,6
4313,3
4314,9
4315,8
4316,2
4317,6
4318,3
4319,5
4320,2
4321,2
4322,9
4323,6
4324,8
4325,6
4326,3
4327,7
4328,8
4329,9
4330,7
4331,8
4332,3
4333,6
4334,5
4335,0
4336,7
4337,8
4338,9
4339,7
4340,0
4341,3
4342,6
4343,5
4344,1
4345,0
4346,9
4347,4
4348,2
4349,1
4350,0
4351,8
4352,6
4353,2
4354,5
4355,7
4356,9
4357,3
4358,1
4359,3
4360,7
4361,6
4362,2
4363,5
4364,8
4365,5
4366,9
4367,7
4368,4
4369,6
4370,8
4371,2
4372,3
4373,4
4374,0
4375,1
4376,5
4377,9
4378,4
4379,3
4380,9
4381,9
4382,6
4383,7
4384,5
4385,6
4386,8
4387,8
4388,1
4389,1
4390,1
4391,8
4392,1
4393,6
4394,3
4395,2
4396,1
4397,6
4398,4
4399,8
4400,2
4401,2
4402,3
4403,6
4404,7
4405,6
4406,8
4407,1
4408,3
4409,1
4410,6
4411,7
4412,5
4413,7
4414,4
4415,8
4416,6
4417,9
4418,6
4419,3
4420,3
4421,3
4422,5
4423,1
4424,6
4425,8
4426,4
4427,5
4428,4
4429,7
4430,6
4431,6
4432,9
4433,9
4434,3
4435,2
4436,4
4437,6
4438,3
4439,5
4440,2
4441,9
4442,7
4443,2
4444,7
4445,6
4446,1
4447,9
4448,5
4449,2
4450,9
4451,0
4452,7
4453,6
4454,1
4455,3
4456,1
4457,8
4458,2
4459,1
4460,7
4461,5
4462,7
4463,8
4464,4
4465,2
4466,6
4467,1
4468,3
4469,9
4470,1
4471,4
4472,6
4473,9
4474,1
4475,9
4476,4
4477,2
4478,9
4479,5
4480,8
4481,4
4482,2
4483,7
4484,2
4485,1
4486,6
4487,9
4488,9
4489,6
4490,8
4491,4
4492,8
4493,1
4494,3
4495,4
4496,4
4497,1
4498,8
4499,7
4500,1
4501,0
4502,2
4503,2
4504,6
4505,7
4506,1
4507,6
4508,3
4509,4
4510,0
4511,6
4512,2
4513,9
4514,3
4515,1
4516,0
4517,5
4518,7
4519,3
4520,3
4521,4
4522,7
4523,9
4524,7
4525,8
4526,4
4527,8
4528,9
4529,2
4530,0
4531,5
4532,8
4533,4
4534,1
4535,8
4536,8
4537,0
4538,1
4539,5
4540,9
4541,6
4542,6
4543,1
4544,1
4545,7
4546,8
4547,0
4548,0
4549,2
4550,0
4551,0
4552,1
4553,2
4554,4
4555,0
4556,3
4557,4
4558,1
4559,8
4560,6
4561,5
4562,9
4563,6
4564,5
4565,3
4566,3
4567,4
4568,5
4569,2
4570,3
4571,5
4572,0
4573,5
4574,3
4575,7
4576,5
4577,4
4578,7
4579,2
4580,8
4581,6
4582,6
4583,5
4584,3
4585,6
4586,7
4587,1
4588,2
4589,0
4590,4
4591,2
4592,9
4593,9
4594,1
4595,6
4596,1
4597,8
4598,1
4599,1
4600,7
4601,8
4602,9
4603,4
4604,5
4605,2
4606,9
4607,2
4608,1
4609,2
4610,6
4611,1
4612,0
4613,7
4614,8
4615,2
4616,1
4617,0
4618,7
4619,5
4620,7
4621,7
4622,8
4623,5
4624,1
4625,2
4626,5
4627,6
4628,0
4629,1
4630,5
4631,1
4632,7
4633,7
4634,0
4635,0
4636,4
4637,3
4638,7
4639,6
4640,9
4641,6
4642,9
4643,8
4644,3
4645,8
4646,6
4647,8
4648,7
4649,0
4650,1
4651,3
4652,4
4653,9
4654,1
4655,6
4656,8
4657,5
4658,4
4659,8
4660,2
4661,7
4662,7
4663,7
4664,0
4665,4
4666,9
4667,0
4668,1
4669,8
4670,4
4671,5
4672,1
4673,2
4674,4
4675,6
4676,4
4677,0
4678,9
4679,2
4680,4
4681,5
4682,8
4683,2
4684,7
4685,9
4686,6
4687,3
4688,2
4689,8
4690,0
4691,5
4692,6
4693,4
4694,5
4695,6
4696,7
4697,7
4698,6
4699,6
4700,9
4701,0
4702,8
4703,8
4704,3
4705,8
4706,0
4707,7
4708,5
4709,8
4710,1
4711,9
4712,1
4713,3
4714,3
4715,4
4716,0
4717,5
4718,7
4719,8
4720,9
4721,8
4722,0
4723,8
4724,3
4725,4
4726,0
4727,2
4728,7
4729,4
4730,9
4731,2
4732,1
4733,6
4734,4
4735,2
4736,2
4737,0
4738,6
4739,0
4740,0
4741,3
4742,1
4743,7
4744,0
4745,8
4746,6
4747,4
4748,7
4749,5
4750,5
4751,0
4752,3
4753,5
4754,5
4755,5
4756,2
4757,4
4758,0
4759,6
4760,5
4761,8
4762,0
4763,0
4764,0
4765,2
4766,8
4767,4
4768,2
4769,5
4770,5
4771,3
4772,6
4773,9
4774,8
4775,4
4776,4
4777,0
4778,5
4779,9
4780,5
4781,4
4782,6
4783,0
4784,6
4785,9
4786,1
4787,8
4788,2
4789,0
4790,9
4791,3
4792,2
4793,5
4794,6
4795,2
4796,6
4797,6
4798,5
4799,3
4800,9
4801,6
4802,5
4803,6
4804,9
4805,0
4806,1
4807,8
4808,2
4809,1
4810,3
4811,7
4812,9
4813,1
4814,3
4815,6
4816,6
4817,3
4818,3
4819,5
4820,6
4821,0
4822,4
4823,0
4824,7
4825,6
4826,6
4827,8
4828,4
4829,6
4830,3
4831,6
4832,0
4833,2
4834,6
4835,0
4836,3
4837,0
4838,4
4839,4
4840,6
4841,8
4842,7
4843,6
4844,2
4845,3
4846,7
4847,2
4848,3
4849,6
4850,3
4851,7
4852,0
4853,9
4854,4
4855,0
4856,3
4857,3
4858,7
4859,1
4860,1
4861,4
4862,5
4863,2
4864,9
4865,1
4866,3
4867,5
4868,1
4869,5
4870,9
4871,8
4872,6
4873,4
4874,1
4875,2
4876,5
4877,4
4878,8
4879,6
4880,6
4881,8
4882,6
4883,8
4884,2
4885,8
4886,9
4887,9
4888,3
4889,5
4890,9
4891,6
4892,3
4893,9
4894,6
4895,4
4896,6
4897,0
4898,7
4899,3
4900,2
4901,4
4902,3
4903,5
4904,4
4905,6
4906,9
4907,5
4908,7
4909,7
4910,8
4911,2
4912,0
4913,4
4914,4
4915,3
4916,0
4917,2
4918,3
4919,9
4920,4
4921,0
4922,2
4923,7
4924,4
4925,7
4926,8
4927,0
4928,1
4929,4
4930,3
4931,7
4932,2
4933,2
4934,4
4935,9
4936,3
4937,8
4938,6
4939,8
4940,0
4941,2
4942,4
4943,7
4944,8
4945,0
4946,1
4947,9
4948,4
4949,2
4950,6
4951,6
4952,7
4953,5
4954,7
4955,5
4956,2
4957,2
4958,6
4959,3
4960,0
4961,8
4962,3
4963,3
4964,2
4965,3
4966,5
4967,3
4968,6
4969,0
4970,7
4971,6
4972,9
4973,4
4974,3
4975,1
4976,6
4977,7
4978,9
4979,9
4980,1
4981,8
4982,5
4983,5
4984,4
4985,8
4986,9
4987,4
4988,1
4989,2
4990,7
4991,4
4992,3
4993,2
4994,4
4995,1
4996,1
4997,1
4998,6
4999,3
